DateComtd,DayComtd,TimeComtd,EntryNo,PPO,Unit/Station,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification,Mode of Commission,StreetCrime,InvolMinor?,SpecialCase,WeaponUsed,FACaliber,FAStatus,FALicenseNr,C-R-S Firearms,FADisposition,Transport,MotorcycleRidingCriminals,Driver(Suspect),VehOwner,VehType,VehPlateNum,Drugs,DrugConfsctdItem,Gmblng,GmblngConfsctdItem,GmblngAmntCnfsctd,CrnppngRecUnrec,RobType,BankRobAmt,EstblshmntType,EstblshmntName,CaseStat,Solved,Cleared,Uncleared/Unsolved,Arrest,NrArrstdSspct,Place of Occurrence
14/06/2020,Sunday,9:45 pm,202006-930,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Purok Gumamela,123.289276,9.300017,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"Confiscated pcs of evidence were the ff. a) three (3) pcs heat-sealed transparent plastic sachets containing white crystalline substance believed to be shabu  marked as “DRSE-BB-06/14/2020”, “DRSE-P1-06/14/2020” and  “DRSE-P2-06/14/2020” including the subject of sale with estimated weight of 0.4 grams with DDB value of Php 2,720.00; b) One (1) pc Php 500 peso bill  with serial number AW364256 used as buy-bust money and c) cash money amounting to Php 550.00 ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
14/06/2020,Sunday,9:45 pm,202006-930,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Purok Gumamela,123.289276,9.300017,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"Confiscated pcs of evidence were the ff. a) three (3) pcs heat-sealed transparent plastic sachets containing white crystalline substance believed to be shabu  marked as “DRSE-BB-06/14/2020”, “DRSE-P1-06/14/2020” and  “DRSE-P2-06/14/2020” including the subject of sale with estimated weight of 0.4 grams with DDB value of Php 2,720.00; b) One (1) pc Php 500 peso bill  with serial number AW364256 used as buy-bust money and c) cash money amounting to Php 550.00 ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
14/06/2020,Sunday,9:47 pm,202006-931,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bunao,Purok San Juan,123.294022,9.329857,INDEX CRIME,Crime Against Property,THEFT,Salisi,Salisi (Park),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,Along the Roads/Streets/Alleys
14/06/2020,Sunday,5:00 pm,Traf(136)392,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Talay,Near Boy Sayre,123.267136,9.290133,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
14/06/2020,Sunday,6:20 pm,Traf(136)393,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,"fronting Sta. Theresa Resto, Hibbard Ave.",123.307159,9.320265,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
14/06/2020,Sunday,6:10 pm,Traf(136)394,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bunao,Fronting Suzuki,123.296318,9.328692,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
15/06/2020,Monday,8:20 am,Traf(136)395,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Candau-ay,Crossing Dumpsite Near Baldedobar's Residence,123.261086,9.313235,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
15/06/2020,Monday,11:30 am,202006-932,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,"Purok Mutya, Sitio Canday-ong",123.30854,9.300466,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"Confiscated pieces of evidence were: a. Sixteen (16) pieces heat- sealed transparent plastic sachets containing white crystalline substance believed to be shabu;  b.) Several pieces of lighters: c.) Several pieces of empty transparent plastic sachets; d.) One (1) unit color black cherry mobile phone;  e.) Several pieces of rolled tin foil; f.) Four (4) pieces improvise tooter; and  g.) One piece genuine 500 Peso bill with serial number UL 589047 used as buy- bust money. 6. Remarks: The confiscated suspected “shabu” has an estimated total weight of 15 grams with DDB value amounting to Php 102,000.00. The arrested suspects were brought to this office pending filing of appropriate charges while the confiscated pieces of evidence were brought to PNP Crime Laboratory for examination. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,5,(Inside Residences) - Public Residential Area
15/06/2020,Monday,11:30 am,202006-932,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,"Purok Mutya, Sitio Canday-ong",123.30854,9.300466,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"Confiscated pieces of evidence were: a. Sixteen (16) pieces heat- sealed transparent plastic sachets containing white crystalline substance believed to be shabu;  b.) Several pieces of lighters: c.) Several pieces of empty transparent plastic sachets; d.) One (1) unit color black cherry mobile phone;  e.) Several pieces of rolled tin foil; f.) Four (4) pieces improvise tooter; and  g.) One piece genuine 500 Peso bill with serial number UL 589047 used as buy- bust money. 6. Remarks: The confiscated suspected “shabu” has an estimated total weight of 15 grams with DDB value amounting to Php 102,000.00. The arrested suspects were brought to this office pending filing of appropriate charges while the confiscated pieces of evidence were brought to PNP Crime Laboratory for examination. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,5,(Inside Residences) - Public Residential Area
15/06/2020,Monday,11:30 am,202006-933,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Mangnao-Canal,"Purok Ipil-ipil, Baptist Road",123.299934,9.29035,INDEX CRIME,Crime Against Person,MURDER,Murder,Shooting - M,,No,,Small Arms - Handgun (Pistol or Revolver),Cal. 45,,,UNRECOVERED,,,Yes,Unidentified,Unidentified,Mio Motorcycle,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,Along the Roads/Streets/Alleys
16/06/2020,Tuesday,10:00 pm,202006-936,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Cadawinonan,"B10 L7, Housing Project",123.271568,9.304665,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Less Serious Phy Inj,Mauling - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,No,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
16/06/2020,Tuesday,9:30 pm,202006-937,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 1 (Barangay 1),Tinago,123.310974,9.302272,INDEX CRIME,Crime Against Person,MURDER,Murder,Shooting - M,,No,TF USIG,Small Arms - Handgun (Pistol or Revolver),Cal. 45,,,UNRECOVERED,,,Yes,Unidentified,Unidentified,,,,,,,,,,,,,Under Investigation,No,No,Yes,No,0,Along the Roads/Streets/Alleys
17/06/2020,Wednesday,7:50 am,Traf(136)399,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Fronting Star Oil Gasoline Station,123.29248,9.304024,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
19/06/2020,Friday,12:50 pm,202006-941,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,"Colon Ext., Purok Baltemar",123.301888,9.303802,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal, went wild at their house and violently destroyed the door,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
19/06/2020,Friday,3:49 pm,202006-945,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,"Piapi Beach, Purok Anduhaw",123.31189,9.323457,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"Confiscated pc of evidence were the ff. a) One (1) pc heat-sealed transparent plastic sachet containing white crystalline substance believed to be shabu including the subject of sale with estimated weight of 0.2grams with DDB value of Php 1,380.00; b) One (1) pc Php 500 peso bill  with serial number HY958834 used as buy-bust money.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
19/06/2020,Friday,2:07 pm,Traf(136)403,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),"Fronting Yan-yan, Mabini St.",123.306778,9.303955,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
21/06/2020,Sunday,12:56 pm,202006-948,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,"Purok Anduhaw, Piapi Beach",123.30954,9.320562,NON-INDEX CRIME,,SPECIALLAWS,COCKFIGHTING LAW OF 1974 - PD 449,,,No,,,,,,,,,,,,,,,,Fighting Cock,Confiscated pieces of evidence were: a. Two (2) fighting cocks with gaff seriously wounded; b. Php 400.00 as bet money.,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,4,Unihabited Place
21/06/2020,Sunday,3:45 pm,202006-950,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Motong,Purok Mabungahon,123.285934,9.317121,NON-INDEX CRIME,,SPECIALLAWS,COCKFIGHTING LAW OF 1974 - PD 449,,,No,,,,,,,,,,,,,,,,Fighting Cock,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,3,Unihabited Place
22/06/2020,Monday,9:00 pm,202006-952,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,"Calindagan Landholdings Corp., Purok Mansanitas",123.308342,9.30084,INDEX CRIME,Crime Against Property,THEFT,Salisi,Salisi (Establishment),,No,,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
22/06/2020,Monday,9:00 pm,202006-952,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,"Calindagan Landholdings Corp., Purok Mansanitas",123.308342,9.30084,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"
Confiscated pieces of evidence were:
a. Three (3) pieces heat- sealed transparent plastic sachet containing white crystalline substance believed to be shabu (subject of sale).

7. Remarks: The confiscated suspected “shabu” has an estimated total weight of 5 grams with DDB value amounting to Php 34,000.00. The arrested suspect was brought to this office pending filing of appropriate charge while the confiscated piece of evidence was brought to PNP Crime Laboratory for examination. 

",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
21/06/2020,Sunday,7:00 pm,202006-949,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,South,123.294411,9.298534,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal, engaged in trouble and punched the complainant,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,2,(Inside Residences) - Public Residential Area
21/06/2020,Sunday,1:20 pm,Traf(136)407,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Balugo,Near Balugo Church,123.256859,9.30792,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
21/06/2020,Sunday,6:45 pm,Traf(136)408,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Near Bishop's Palace,123.289452,9.298709,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
22/06/2020,Monday,4:45 am,Traf(136)409,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Camanjac,Intersection Larena Drive and Rovira Road,123.286514,9.324013,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
22/06/2020,Monday,6:45 am,Traf136)410,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Tabuctubig,"Angatan, Frotning Fil-oil Gasoline Station",123.30452,9.301695,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
22/06/2020,Monday,3:05 pm,Traf(136)412,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Motong,"T-Junction, Near Engr. Lu, Residence",123.290291,9.317555,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
22/06/2020,Monday,5:35 pm,202006-956,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,Purok 6,123.290245,9.309678,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"
1. One (1) piece elongated  heat sealed transparent plastic sachet containing suspected shabu   powder/ granules marked as ABB-BB-6/22/2020 with signature;
2. One (1) piece elongated heat sealed transparent plastic sachet containing suspected   shabu   powder/granules   marked   as   ABB-P1-6/22/2020   with signature;
3. One   (1)   piece   big   size   packed   transparent   plastic   sachet   containing suspected   shabu powder/granules   marked   as   ABB-P2-6/22/2020   with signature;
4. One   (1)   piece   five   hundred   peso   bill   (Php   500)   with   serial   number
LL729464 used as Buy Bust money.
Remarks:  Estimated total weight of the confiscated suspected shabu is more   or  less   5   Grams  with  corresponding  DDB   value   amounting  to   Php   34,000.00 which will be submitted to PNP Provincial Crime Laboratory for forensic examination. Said suspect was informed of the nature of the offense he committed, appraised of his constitutional   and   statutory   rights   as   well   as   the   anti-torture   warning   in   a   dialect
understood by him as provided by law. Arrested suspect is now temporarily detained at Dumaguete   CPS   and   pieces   of   evidence   confiscated   were   processed   for   proper disposition. Appropriate charges for  Violation of  Section 5 and 11 Article II R.A. 9165 are now being prepared against the arrested suspect for filing in court. Progress report will follow.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
22/06/2020,Monday,5:35 pm,202006-956,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,Purok 6,123.290245,9.309678,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"
1. One (1) piece elongated  heat sealed transparent plastic sachet containing suspected shabu   powder/ granules marked as ABB-BB-6/22/2020 with signature;
2. One (1) piece elongated heat sealed transparent plastic sachet containing suspected   shabu   powder/granules   marked   as   ABB-P1-6/22/2020   with signature;
3. One   (1)   piece   big   size   packed   transparent   plastic   sachet   containing suspected   shabu powder/granules   marked   as   ABB-P2-6/22/2020   with signature;
4. One   (1)   piece   five   hundred   peso   bill   (Php   500)   with   serial   number
LL729464 used as Buy Bust money.
Remarks:  Estimated total weight of the confiscated suspected shabu is more   or  less   5   Grams  with  corresponding  DDB   value   amounting  to   Php   34,000.00 which will be submitted to PNP Provincial Crime Laboratory for forensic examination. Said suspect was informed of the nature of the offense he committed, appraised of his constitutional   and   statutory   rights   as   well   as   the   anti-torture   warning   in   a   dialect
understood by him as provided by law. Arrested suspect is now temporarily detained at Dumaguete   CPS   and   pieces   of   evidence   confiscated   were   processed   for   proper disposition. Appropriate charges for  Violation of  Section 5 and 11 Article II R.A. 9165 are now being prepared against the arrested suspect for filing in court. Progress report will follow.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
23/06/2020,Tuesday,6:30 am,Traf(136)413,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 5 (Barangay 5),"Fronting Jollibee, Real St.",123.304718,9.311425,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
24/06/2020,Wednesday,3:30 pm,202006-959,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone III,123.311913,9.316384,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal,Acted Unruly,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
24/06/2020,Wednesday,5:00 pm,202006-960,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone II,123.311768,9.316144,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Less Serious Phy Inj,Stabbing/Hacking - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,No,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
26/06/2020,Friday,7:45 pm,202006-968,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Banilad,Purok Balaanong Tubig,123.295876,9.287652,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"1. One (1) piece heat sealed transparent plastic sachet containing suspectedshabu now marked as BS-BB 6/26/20 with initial signature; (object of sale)2. Four   (4)   pieces   heat   sealed   transparent   plastic   sachets   containingsuspected shabu now marked as BS-P1 6/26/20 with initial signature toBS-P4 6/26/20 with initial signature;3. One (1)   piece elongated white paper  container now   marked as  BS-P16/26/20 with initial signature; (item no 2 was placed inside) and4. One (1) piece five hundred peso bill bearing serial number JP771355 usedas Buy Bust money. 7. Remarks:  Estimated total weight of the confiscated suspected shabu ismore   or   less   3   Grams   with   corresponding DDB   value   amounting   to   Php   20,400.00which will be submitted to PNP Provincial Crime Laboratory for forensic examination.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
26/06/2020,Friday,7:45 pm,202006-968,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Banilad,Purok Balaanong Tubig,123.295876,9.287652,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"1. One (1) piece heat sealed transparent plastic sachet containing suspectedshabu now marked as BS-BB 6/26/20 with initial signature; (object of sale)2. Four   (4)   pieces   heat   sealed   transparent   plastic   sachets   containingsuspected shabu now marked as BS-P1 6/26/20 with initial signature toBS-P4 6/26/20 with initial signature;3. One (1)   piece elongated white paper  container now   marked as  BS-P16/26/20 with initial signature; (item no 2 was placed inside) and4. One (1) piece five hundred peso bill bearing serial number JP771355 usedas Buy Bust money. 7. Remarks:  Estimated total weight of the confiscated suspected shabu ismore   or   less   3   Grams   with   corresponding DDB   value   amounting   to   Php   20,400.00which will be submitted to PNP Provincial Crime Laboratory for forensic examination.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
25/06/2020,Thursday,10:00 am,Traf(136)415,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 1 (Barangay 1),Corner Rizal Boulevard and Colon St.,123.310532,9.304702,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
27/06/2020,Saturday,7:27 pm,202006-971,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Camanjac,Purok Makiangayon,123.273224,9.324585,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"
a. One (1) piece elongated heat sealed transparent plastic sachet containing white crystalline substance believed to be shabu (subject of sale);
b. One (1) piece medium size elongated heat sealed transparent plastic sachet containing white crystalline substance believed to be shabu.
c. One (1) piece genuine 500 Peso bill with serial number AW943754 used as buy- bust money.
d. One (1) Unit Honda Click Color white and black combination marked as PAR-P2-06-27-2020 without plate number and with remote key.

   6. Remarks: The confiscated suspected “shabu” has an estimated total weight of 0.4 gram with DDB value amounting to Php 2,720.00. The arrested suspect was brought to this office for proper disposition of the case and pending for filing of appropriate charges against him while the confiscated piece of evidence was brought to PNP Crime Laboratory for examination. 

  ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
27/06/2020,Saturday,7:27 pm,202006-971,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Camanjac,Purok Makiangayon,123.273224,9.324585,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"
a. One (1) piece elongated heat sealed transparent plastic sachet containing white crystalline substance believed to be shabu (subject of sale);
b. One (1) piece medium size elongated heat sealed transparent plastic sachet containing white crystalline substance believed to be shabu.
c. One (1) piece genuine 500 Peso bill with serial number AW943754 used as buy- bust money.
d. One (1) Unit Honda Click Color white and black combination marked as PAR-P2-06-27-2020 without plate number and with remote key.

   6. Remarks: The confiscated suspected “shabu” has an estimated total weight of 0.4 gram with DDB value amounting to Php 2,720.00. The arrested suspect was brought to this office for proper disposition of the case and pending for filing of appropriate charges against him while the confiscated piece of evidence was brought to PNP Crime Laboratory for examination. 

  ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
27/06/2020,Saturday,10:42 pm,202006-973,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Camia,123.308464,9.300212,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"Confiscated pcs of evidence were the ff: a.) Four (4) pcs heat- sealed transparent plastic sachets containing white crystalline substance believd to be shabu including the subj of sale w/ estimated weight of more less 0.3grm w/ DDB value of Php ₱ 2,040.00; b.) One (1) pc genuine ₱500.00 Peso bill used as buy- bust money;
",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
