DateComtd,DayComtd,TimeComtd,EntryNo,PPO,Unit/Station,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification,Mode of Commission,StreetCrime,InvolMinor?,SpecialCase,WeaponUsed,FACaliber,FAStatus,FALicenseNr,C-R-S Firearms,FADisposition,Transport,MotorcycleRidingCriminals,Driver(Suspect),VehOwner,VehType,VehPlateNum,Drugs,DrugConfsctdItem,Gmblng,GmblngConfsctdItem,GmblngAmntCnfsctd,CrnppngRecUnrec,RobType,BankRobAmt,EstblshmntType,EstblshmntName,CaseStat,Solved,Cleared,Uncleared/Unsolved,Arrest,NrArrstdSspct,Place of Occurrence*
2021-05-08,Saturday,1:14:00,202105-0821,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Mutya,123.308083,9.300059,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"a.	One (1) piece small heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as RAT-BB-5/8/2021 with place, time and signature;
b.	One (1) piece small heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as RAT-P1-5/8/2021 with place, time and signature;

c.	Three (3) pieces elongated heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as RAT-P2-5/8/2021 up to RAT-P4-5/8/2021 all with place, time and signature;
d.	One (1) piece color black disposable lighter with BIS marking marked as RAT-P5-5/8/2021 with place, time and signature;
e.	One (1) piece Five hundred peso bill (500Php) with serial number BT788575 used as buy bust money;
Remarks: The total estimated weight of all confiscated suspected shabu items is more or less 2 Grams with a corresponding DDB value amounting to Php 13,600 which will be submitted to PNP Provincial Crime Laboratory for forensic examination. An appropriate charge for Violation of Section 5 and 11 Article II of R.A. 9165 preparing against the arrested suspect for filing in court. A progress report will follow.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-05-08,Saturday,1:14:00,202105-0821,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Mutya,123.308083,9.300059,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"a.	One (1) piece small heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as RAT-BB-5/8/2021 with place, time and signature;
b.	One (1) piece small heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as RAT-P1-5/8/2021 with place, time and signature;
c.	Three (3) pieces elongated heat sealed transparent plastic sachet containing suspected shabu powder/granules marked as RAT-P2-5/8/2021 up to RAT-P4-5/8/2021 all with place, time and signature;
d.	One (1) piece color black disposable lighter with BIS marking marked as RAT-P5-5/8/2021 with place, time and signature;
e.	One (1) piece Five hundred peso bill (500Php) with serial number BT788575 used as buy bust money;
Remarks: The total estimated weight of all confiscated suspected shabu items is more or less 2 Grams with a corresponding DDB value amounting to Php 13,600 which will be submitted to PNP Provincial Crime Laboratory for forensic examination. An appropriate charge for Violation of Section 5 and 11 Article II of R.A. 9165 preparing against the arrested suspect for filing in court. A progress report will follow.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-05-08,Saturday,4:47:00,202105-0822,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,"North National Highway, Purok Colonan",123.300354,9.319341,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"
Confiscated pcs of evidence: 
a.) Three (3) pcs big size elongated heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu, w/ total estimated weight of 11 grams with DDB value of Php 74,800.00;
b.) assorted medium sizes empty elongated transparent plastic sachet; 
c.) One (1) pc small empty white container;
d.) One (1) pc small improvise pouch color gray;
e.) One (1) pc  small improvise pouch color gray;
f.) one (1) pc small rolled tin foil;
g.) one(1) pcs disposable lighter color green ;
h.) one(1) pc. small scissor color light blue; 
i.) one (1) pc. small emprovised stick; and
j.) one (1) pc. eye glasses pouch color black. 

",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-05-07,Friday,18:00:00,202105-0823,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone IV,123.311256,9.316777,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Card Games,One (1) set of playing card; and Bet money amounting to 440 pesos.,Php 440.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,4,(Inside Residences) - Public Residential Area
2021-05-08,Saturday,16:45:00,202105-0824,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Banilad,Purok Kapitan Ano,123.292038,9.278321,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"
a.	One (1) pc. Elongated heat-sealed transparent plastic sachet containing suspected shabu granules marked as “RCF-BB-5/8/21-04:46 PM @ Purok Kapitan Ano, Brgy. Banilad, Dgte. City”, with signature;
b.	Four (4) pcs. Elongated heat-sealed transparent plastic sachet containing suspected shabu granules marked as “RCF-P1-5/8/21, RCF-P2-5/8/21, RCF-P3-5/8/21, RCF-P4-5/8/21 all with 04:51 PM @ Purok Kapitan Ano, Brgy. Banilad, Dgte. City”,  with signatures;
c.	One (1) pc. small black wallet used to contain the following items:  “RCF-P1-5/8/21, RCF-P2-5/8/21, RCF-P3-5/8/21, RCF-P4-5/8/21 all with 04:51 PM @ Purok Kapitan Ano, Brgy. Banilad, Dgte. City and signatures” marked as “RCF-P5-5/8/21-04:46 PM @ Purok Kapitan Ano, Brgy. Banilad, Dgte. City”, with signature;
d.	One (1) pc. White T-Shirt used as headgear “Purong” used to hide the small black wallet marked as RCF-P6-5/8/21-04:46 PM @ Purok Kapitan Ano, Brgy. Banilad, Dgte. City”, with signature;
e.	One (1) piece Five hundred peso bill bearing serial number CH659810 used as buy bust money;
f.	Three (3) pcs. Coins amounting to Eleven peseos as cash proceeds;
7. Remarks: Total estimated weight of all confiscated suspected shabu items is more or less 3 Grams with corresponding DDB value amounting to Php 20,400 which will be submitted to PNP ProvincialCrime Laboratory for forensic examination. Appropriate charges for Violation of Section 5 and 11 Article II of R.A. 9165 being prepare against the arrested suspects for filing in court. Progress report will follow.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-05-08,Saturday,16:45:00,202105-0824,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Banilad,Purok Kapitan Ano,123.292038,9.278321,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"

a.	One (1) pc. Elongated heat-sealed transparent plastic sachet containing suspected shabu granules marked as “RCF-BB-5/8/21-04:46 PM @ Purok Kapitan Ano, Brgy. Banilad, Dgte. City”, with signature;
b.	Four (4) pcs. Elongated heat-sealed transparent plastic sachet containing suspected shabu granules marked as “RCF-P1-5/8/21, RCF-P2-5/8/21, RCF-P3-5/8/21, RCF-P4-5/8/21 all with 04:51 PM @ Purok Kapitan Ano, Brgy. Banilad, Dgte. City”,  with signatures;
c.	One (1) pc. small black wallet used to contain the following items:  “RCF-P1-5/8/21, RCF-P2-5/8/21, RCF-P3-5/8/21, RCF-P4-5/8/21 all with 04:51 PM @ Purok Kapitan Ano, Brgy. Banilad, Dgte. City and signatures” marked as “RCF-P5-5/8/21-04:46 PM @ Purok Kapitan Ano, Brgy. Banilad, Dgte. City”, with signature;
d.	One (1) pc. White T-Shirt used as headgear “Purong” used to hide the small black wallet marked as RCF-P6-5/8/21-04:46 PM @ Purok Kapitan Ano, Brgy. Banilad, Dgte. City”, with signature;
e.	One (1) piece Five hundred peso bill bearing serial number CH659810 used as buy bust money;
f.	Three (3) pcs. Coins amounting to Eleven peseos as cash proceeds;
7. Remarks: Total estimated weight of all confiscated suspected shabu items is more or less 3 Grams with corresponding DDB value amounting to Php 20,400 which will be submitted to PNP ProvincialCrime Laboratory for forensic examination. Appropriate charges for Violation of Section 5 and 11 Article II of R.A. 9165 being prepare against the arrested suspects for filing in court. Progress report will follow.",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-05-09,Sunday,14:30:00,202105-0828,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,Escaño,123.310776,9.324098,NON-INDEX CRIME,,SPECIALLAWS,COCKFIGHTING LAW OF 1974 - PD 449,ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Fighting Cock,One (1) fighting cock with gaff; and One (1) Dead fighting cock. Cash Money in the amount of three hundred eighty pesos (Php 380) as bet money.,Php 380.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-05-09,Sunday,14:30:00,202105-0829,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,Escaño,123.310883,9.324124,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Tong-its,"
		a.) One (1) set of playing card; and 
		b.) Bet money amounting to 335.00 pesos.

",Php 335.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-05-10,Monday,16:40:00,Traf(137)059,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),"Fronting Post Office, Sta. Catalina St.",123.308632,9.306169,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-05-11,Tuesday,20:30:00,Traf(137)060,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,Fronting Jhandi Variety Store,123.283554,9.310196,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-05-11,Tuesday,20:30:00,Traf(137)060,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Batinguel,Fronting Jhandi Variety Store,123.283554,9.310196,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-05-12,Wednesday,14:45:00,Traf(137)061,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),Real St.,123.30558,9.30735,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-05-12,Wednesday,15:25:00,202105-0841,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Cadawinonan,Purok Narra,123.272217,9.302341,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Less Serious Phy Inj,Mauling - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-05-14,Friday,23:30:00,202105-0850,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Camanjac,,123.267113,9.324627,NON-INDEX CRIME,,OTHERNONINDEX,Assault/Resistance to Authority,"acted resistance, arrogant and discourteous ",,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store
2021-05-14,Friday,23:30:00,202105-0850,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Camanjac,,123.267113,9.324627,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal,"acted resistance, arrogant and discourteous ",,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store
2021-05-14,Friday,23:30:00,202105-0850,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Camanjac,,123.267113,9.324627,NON-INDEX CRIME,,SPECIALLAWS,BP Blg 6 (ILL POSS'N OF BLADED WEAPON), knife was caught in his possession,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Grocery / Convenience Store / Sari sari Store
2021-05-15,Saturday,22:50:00,202105-0852,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Cadawinonan,,123.268913,9.30332,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal, got wild,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-05-16,Sunday,0:05:00,202105-0853,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,Purok Scorpion,123.298843,9.303747,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Less Serious Phy Inj,Stabbing/Hacking - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-05-16,Sunday,13:00:00,202105-0854,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Cantil-e,Purok Malipayon,123.264877,9.287189,nON-INDEX CRIME,,SPECIALLAWS,COCKFIGHTING LAW OF 1974 - PD 449,ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Fighting Cock,"
a.)	One (1) fighting cock with gaff; and
b.)	Cash Money in the amount of Php 2,140.00 as bet money.

","Php 2,140.00",,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,2,Unihabited Place
2021-05-16,Sunday,23:50:00,202105-0856,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 1 (Barangay 1),Purok Ubos,123.310143,9.299916,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal, went wild,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-05-18,Tuesday,19:15:00,202105-0862,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,"Door 1, Gretel Apt., MA. Asuncion Village",123.295296,9.321499,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal,acted in unruly behavior creating a public disturbance,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Commercial-Business Establishments) - Resort/Hotel/Motel/Inn
2021-05-18,Tuesday,21:30:00,202105-0863,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Candau-ay,Purok Ginamos,123.255882,9.313457,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Cara y Cruz / Hantak,"
	
	Confiscated pieces of evidence were:
		a.) Three (3) pcs toss coins; and 
		b.) Bet money amounting to Six Hundred Fifty Five (Php 655.00) pesos.

",Php 655.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,3,(Inside Residences) - Public Residential Area
2021-05-19,Wednesday,14:45:00,202105-0866,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone II,123.310638,9.314641,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"


Confiscated during the said operation were one (1) piece self-sealing transparent plastic packs containing white crystalline substance suspected to be shabu MOL 500 grams with an estimated street market value Php 3,400 000.00, One (1) piece carbon paper wrapped with masking tape used as a container, two  (2) pieces brown paper bag, one (1) piece green eco bag one (1) piece one thousand peso bill with serial number YY099557 placed on top of boodle money worth Php 3,000,000.00

",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,Along the Roads/Streets/Alleys
2021-05-19,Wednesday,21:30:00,202105-0868,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Piapi,"Triads Area, NOPH",123.300507,9.322658,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal,went wild,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-05-20,Thursday,10:50:00,202105-0871,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,Purok Kasadya,123.301521,9.307409,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal,harassing residents,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,(Inside Residences) - Public Residential Area
2021-05-28,Friday,15:10:00,Traf(137)062,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Poblacion No. 3 (Barangay 3),"San Jose St., Lee Plaza Parking Area",123.30558,9.30735,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-05-29,Saturday,9:20:00,Traf(137)063,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,"Fronting NOPH, Along National Highway",123.301926,9.31654,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-05-29,Saturday,0:05:00,202105-0899,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Purok Kalubihan,123.295296,9.321499,NON-INDEX CRIME,,HOMICIDE,Frustrated Homicide,Hitting with hard object,,No,,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,No,Yes,No,Yes,1,Laundry Wash
2021-05-29,Saturday,0:05:00,202105-0899,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Daro,Purok Kalubihan,123.295296,9.321499,NON-INDEX CRIME,,OTHERNONINDEX,Acts of Lasciviousness,touched the vital parts,,No,,,,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,No,Yes,No,Yes,1,Laundry Wash
2021-05-29,Saturday,22:11:00,202105-0901,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Makiangayon II,123.308083,9.300059,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"a.) One (1) pc medium size  heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu (subject of sale); b.) Four (4) pcs medium size heat-sealed transparent plastic sachets containing white crystalline substance believed to be shabu, with total estimated weight of 25 grams and  DDB value of Php 170,000.00; c.) One (1) Unit Itel key pad cellular phone color black ; d.) Cash Proceeds amounting nine hundred forty pesos (Php 940.00); e.) One (1) pc. pouch color blue green; f.) One (1) pc. dark blue belt bag; and g.) One (1) pc genuine One thousand Peso bill (Php 1,000.00) on top of bogus money as buy bust money. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-05-29,Saturday,22:11:00,202105-0901,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Calindagan,Purok Makiangayon II,123.308083,9.300059,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"a.) One (1) pc medium size  heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu (subject of sale); b.) Four (4) pcs medium size heat-sealed transparent plastic sachets containing white crystalline substance believed to be shabu, with total estimated weight of 25 grams and  DDB value of Php 170,000.00; c.) One (1) Unit Itel key pad cellular phone color black ; d.) Cash Proceeds amounting nine hundred forty pesos (Php 940.00); e.) One (1) pc. pouch color blue green; f.) One (1) pc. dark blue belt bag; and g.) One (1) pc genuine One thousand Peso bill (Php 1,000.00) on top of bogus money as buy bust money. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-05-29,Saturday,23:30:00,202105-0902,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Cadawinonan,,123.268913,9.30332,INDEX CRIME,Crime Against Person,PHYSICALINJURIES,Less Serious Phy Inj,Mauling - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-05-30,Sunday,20:35:00,202105-0903,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Taclobo,Purok Santan,123.301521,9.307409,INDEX CRIME,Crime Against Person,HOMICIDE,Homicide,Stabbing/Hacking - H,,No,,Instrument(Sharp/Bladed),,,,,,,,,,,,,,,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,Along the Roads/Streets/Alleys
2021-05-31,Monday,7:26:00,202105-0906,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone IV,123.310638,9.314641,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 5),,No,,,,,,,,,,,,,,Shabu,"a.) One (1) pc small size elongated heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu (subject of sale); b.) One (1) pc small size elongated heat-sealed transparent plastic sachets containing white crystalline substance believed to be shabu, with total estimated weight of 0.15 grams and  DDB value of Php 1,020.00; and c.) One (1) pc genuine Five hundred Peso bill (Php 500.00 ) on top of bogus money as buy bust money. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-05-31,Monday,7:26:00,202105-0906,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone IV,123.310638,9.314641,NON-INDEX CRIME,,SPECIALLAWS,RA 9165 (ILL DRUGS),Viol. of RA 9165 (Sec. 11),,No,,,,,,,,,,,,,,Shabu,"a.) One (1) pc small size elongated heat-sealed transparent plastic sachet containing white crystalline substance believed to be Shabu (subject of sale); b.) One (1) pc small size elongated heat-sealed transparent plastic sachets containing white crystalline substance believed to be shabu, with total estimated weight of 0.15 grams and  DDB value of Php 1,020.00; and c.) One (1) pc genuine Five hundred Peso bill (Php 500.00 ) on top of bogus money as buy bust money. ",,,,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
2021-05-31,Monday,10:10:00,202105-0908,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone IV,123.310638,9.314641,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Tong-its,a.) 1 Set playing cards color Blue and Red Combination; and b.) Bet money amounting to Two Hundred (200.00)pesos.,Php 200.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,2,(Inside Residences) - Public Residential Area
2021-05-31,Monday,10:20:00,202105-0909,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Looc,Zone IV,123.310638,9.314641,NON-INDEX CRIME,,SPECIALLAWS,PD 1602 / RA 9287  (GAMBLING),ILL GAMBLING (Bettor),,No,,,,,,,,,,,,,,,,Tong-its,a.) 1 Set playing cards color Blue; and b.) Bet money amounting to Two Hundred (200.00) pesos.,Php 200.00,,,,,,Filed in Pros / Court,Yes,Yes,No,Yes,2,(Inside Residences) - Public Residential Area
2021-05-31,Monday,11:15:00,Traf(137)064,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,South,123.290375,9.298762,NON-INDEX CRIME,,PHYSICALINJURIES,Less Serious Phy Inj TRI,Vehicular Accident - PI,,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-05-31,Monday,11:15:00,Traf(137)064,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,South,123.290375,9.298762,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief,Malicious Mischief (Vehicular Accident),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,No,0,Along the Roads/Streets/Alleys
2021-05-08,Saturday,20:00:00,W-0365,NEGROS_ORIENTAL,DUMAGUETE_CITY,,Bagacay,,123.298843,9.303747,NON-INDEX CRIME,,SPECIALLAWS,RA 9262 (VAWC),Viol. of RA 9262 (Physical Abuse),,No,,,,,,,,,,,,,,,,,,,,,,,,Victim refused to file a case,Yes,Yes,No,Yes,1,(Inside Residences) - Public Residential Area
